"customer_id","experiment_group","name","signup_date","age","country","total_order","total_transaction","aov"
1213,B,Deborah King,"2021-08-19",73,SG,1,98.96,98.96
1214,A,Isaiah Jones MD,"2022-04-15",45,AU,1,283.41,283.41
1215,B,Nicole Bryant,"2024-12-10",53,US,2,100.79,50.4
1216,A,Anita Wiggins,"2021-09-20",73,US,1,112.75,112.75
1219,B,Gary Martin,"2025-07-05",67,US,1,19.86,19.86
1224,A,Sarah Graham,"2024-08-13",25,ES,1,94.29,94.29
1230,A,Jennifer Thompson,"2020-06-16",30,SE,3,117.71,39.24
1233,B,Matthew Bautista,"2021-11-22",57,IN,1,42.33,42.33
1234,A,Mia Drake,"2024-10-07",51,IN,2,245.05,122.53
1240,A,Paul Parks,"2023-08-18",36,JP,2,127.86,63.93
1241,B,Vickie Owen,"2020-05-15",75,FR,1,73.02,73.02
1242,A,Angela Watson,"2024-12-27",56,ZA,3,116.67,38.89
1248,A,Evan Jones,"2022-01-17",24,ES,1,87.79,87.79
1253,B,Michael Murray,"2023-07-03",63,CA,3,296.71,98.9
1257,B,Jimmy Matthews,"2025-02-09",65,CA,2,324.1,162.05
1262,A,Kimberly Collins,"2024-02-09",48,FR,2,399.46,199.73
1263,B,James Sullivan,"2025-08-19",67,AE,1,153.91,153.91
1264,A,Albert Pugh,"2022-12-18",52,GB,1,50.01,50.01
1265,B,Adam Patterson,"2021-05-30",22,CA,2,98.37,49.19
1268,A,Amy Bailey,"2022-10-03",37,US,1,28.89,28.89
1271,B,Benjamin Mcknight,"2020-10-02",46,BR,1,57.06,57.06
1282,A,Benjamin Howard,"2020-06-24",66,US,1,189.41,189.41
1292,A,Julie Lara,"2023-06-15",55,PL,3,371.54,123.85
1294,A,Russell Mcdonald,"2021-04-09",52,AU,1,90.88,90.88
1298,A,Christopher Campos,"2024-02-25",32,CA,5,371.73,74.35
1299,B,Ashley Miller,"2025-04-07",74,DE,1,107.02,107.02
1302,A,Alan Padilla,"2024-03-18",66,ES,2,716.07,358.03
1303,B,Ashley Dickson,"2024-09-22",22,AU,1,409.81,409.81
1304,A,Brandon Perez,"2024-03-26",37,MX,2,185.19,92.6
1305,B,Monique Cox,"2020-12-11",74,MX,3,177.51,59.17
1306,A,Connor Rodriguez,"2022-03-05",69,GB,1,48.72,48.72
1308,A,Tammy Sanchez,"2022-10-03",65,PL,2,359.16,179.58
1309,B,Ashley Cooper,"2023-05-28",51,AU,3,176.47,58.82
1311,B,Donna Hamilton,"2022-11-21",62,IN,3,316.41,105.47
1312,A,Nathaniel Hill,"2025-06-05",60,PL,1,13.48,13.48
1313,B,Teresa Buckley,"2023-10-10",45,GB,1,83.06,83.06
1314,A,Kimberly Yu,"2023-12-23",36,US,1,466.97,466.97
1316,A,Maria Rodriguez,"2023-07-01",34,MX,2,284.18,142.09
1318,A,Mariah Rogers,"2024-08-18",18,DE,1,167.56,167.56
1319,B,Laura Camacho,"2020-01-15",44,IN,1,164.74,164.74
1339,B,Isabel Adams,"2025-05-31",72,US,1,118.88,118.88
1340,A,Shane Moore,"2022-01-17",41,US,1,394.73,394.73
1341,B,Amanda Buckley,"2024-07-22",36,SG,1,42.89,42.89
1343,B,Peter Adams,"2020-02-17",71,AU,1,120.85,120.85
1344,A,David Schultz,"2025-10-18",70,ZA,2,721.8,360.9
1345,B,Carlos Duncan,"2022-10-23",26,JP,1,39.99,39.99
1353,B,Kylie Taylor,"2021-12-20",31,FR,3,63.12,21.04
1356,A,Leah Ward,"2024-05-18",56,CA,1,95.46,95.46
1360,A,Julie Berger,"2024-12-05",75,US,3,413.57,137.86
1361,B,Susan Bell,"2023-11-21",51,MX,1,139.35,139.35
1369,B,Robin Frederick,"2023-07-14",41,FR,1,146.97,146.97
1375,B,Joseph Ayala,"2022-05-09",71,US,1,228.9,228.9
1378,A,Marcus Jordan,"2024-08-30",23,CA,1,62.33,62.33
1379,B,James Orr,"2023-08-08",65,AU,1,43.33,43.33
1381,B,Courtney Murphy,"2021-05-04",33,US,3,411.4,137.13
1383,B,Daniel Jensen,"2021-06-24",68,US,1,205.14,205.14
1385,B,Mark Stevens,"2020-09-25",69,FR,2,105.49,52.74
1388,A,Anita Carney,"2024-04-24",30,AE,2,172.67,86.34
1393,B,Joseph Perez,"2025-06-11",46,DE,1,15.13,15.13
1394,A,Andrew Martin,"2024-10-21",51,DE,1,110.27,110.27
1398,A,Janet Romero,"2023-05-09",72,US,1,376.8,376.8
1399,B,Matthew Velez MD,"2021-10-31",47,MX,2,216.99,108.49
1400,A,Whitney Robinson,"2024-05-15",51,US,1,382.73,382.73
1401,B,Dr. Kathy Reese DDS,"2020-11-01",42,BR,3,361.74,120.58
1403,B,Tara Maxwell,"2020-12-17",29,US,1,86.88,86.88
1406,A,Randy Carey,"2021-03-25",56,PL,3,973.37,324.46
1409,B,Edwin Campbell,"2022-08-03",23,AU,1,303.46,303.46
1414,A,Christopher Anderson,"2022-11-30",69,NL,1,103.58,103.58
1416,A,Yvonne Schultz,"2024-10-01",42,CA,1,506.41,506.41
1417,B,Lauren Marshall,"2025-08-04",23,BR,1,40.33,40.33
1421,B,Debbie Miller,"2023-06-11",55,US,1,176.35,176.35
1424,A,Justin Wilson,"2020-03-24",25,ZA,1,56.1,56.1
1426,A,Heather Marshall,"2025-02-19",63,ES,1,30.27,30.27
1431,B,Erik Perez,"2021-09-12",32,GB,1,10.04,10.04
1437,B,Desiree Roberts,"2022-10-13",27,ZA,1,192.91,192.91
1440,A,Dustin Riley,"2021-11-03",70,GB,2,321.55,160.78
1443,B,Jordan Dunn,"2021-06-23",48,JP,3,187.46,62.49
1447,B,Lindsey Davis,"2025-06-01",34,JP,1,71.68,71.68
1453,B,Dorothy Owen,"2021-02-11",60,PL,1,11.62,11.62
1459,B,Catherine Freeman,"2022-12-28",49,FR,2,980.95,490.48
1464,A,Donald Montgomery,"2023-06-15",22,SE,2,359.16,179.58
1466,A,Jonathan Miller,"2020-05-12",35,FR,1,17.92,17.92
1476,A,Ann Pierce,"2021-10-04",30,IN,1,198.5,198.5
1480,A,Shannon Fisher DVM,"2025-04-03",45,AE,3,213.08,71.03
1485,B,Stephanie Mendoza,"2020-07-06",32,PL,1,174.23,174.23
1486,A,Kevin Hill,"2024-10-24",46,AE,1,194.56,194.56
1495,B,Cory Jones,"2021-03-11",26,ES,2,529.41,264.7
1496,A,Susan Bonilla,"2022-05-02",60,IN,3,174.36,58.12
1497,B,Todd Rogers,"2024-06-26",24,NL,1,215.97,215.97
1498,A,Lisa Garcia,"2025-05-14",62,SE,2,144.33,72.16
1501,B,Luis Carpenter,"2024-06-20",49,ES,1,144.46,144.46
1502,A,Melanie Roy,"2025-03-05",22,MX,1,224.03,224.03
1503,B,Larry Grant,"2024-09-16",52,NL,3,319.02,106.34
1505,B,Donald Cervantes,"2023-09-06",70,US,1,66.34,66.34
1511,B,John Cole,"2023-02-21",58,US,1,96.44,96.44
1517,B,Ronald Sanchez,"2023-11-27",22,DE,2,540.18,270.09
1519,B,Ryan Cross,"2024-02-16",54,US,2,227.11,113.56
1520,A,Bryan Rivera,"2022-09-18",66,NL,2,133.65,66.83
1522,A,Diane Duncan,"2024-07-28",42,AE,2,401.84,200.92
1527,B,Brandon Dyer,"2023-04-29",36,JP,1,177.42,177.42
1537,B,Veronica Flores,"2021-05-30",62,US,1,174.78,174.78
1547,B,Ryan Richard,"2021-03-15",64,JP,1,135.63,135.63
1552,A,Colleen Walker,"2025-09-21",69,DE,1,14.55,14.55
1554,A,Krista Christian,"2021-05-13",49,BR,1,244.37,244.37
1559,B,Eileen Thomas,"2025-02-21",66,PL,2,183.91,91.95
1561,B,Mary Craig DVM,"2021-10-27",64,SG,3,301.6,100.53
1563,B,Javier Pearson,"2021-08-28",74,MX,2,160.21,80.11
1565,B,Bruce Rubio,"2023-02-05",69,BR,1,245.34,245.34
1567,B,Phillip Rogers,"2021-07-05",20,GB,1,145.23,145.23
1569,B,Anne Ramos,"2022-07-23",30,PL,1,70.77,70.77
1573,B,Sarah Smith,"2025-08-25",42,FR,2,52.23,26.11
1581,B,Scott Burnett,"2021-07-29",66,SG,2,25.46,12.73
1582,A,Michael Miller,"2024-11-22",21,GB,2,111.98,55.99
1587,B,Roger Davis,"2024-08-31",45,IN,2,275.87,137.93
1589,B,Cynthia Benton,"2022-01-05",56,MX,2,95.64,47.82
1609,B,Melissa Wilson MD,"2021-11-18",53,ES,1,307.85,307.85
1612,A,Paul Pratt,"2023-11-30",49,AU,2,84.8,42.4
1619,B,Joseph Stewart DDS,"2024-09-18",22,MX,1,42.34,42.34
1623,B,Jennifer Spence,"2023-10-31",63,MX,1,86.9,86.9
1625,B,Tamara Oconnell,"2025-09-14",19,PL,1,1501.17,1501.17
1627,B,Erika Pacheco,"2021-01-21",65,SE,1,56.46,56.46
1628,A,Thomas Sandoval,"2021-10-27",55,AU,2,501.97,250.99
1630,A,Debra Rose,"2021-11-12",24,AE,4,373.77,93.44
1631,B,Sandra Clark,"2021-06-25",38,SG,1,483.48,483.48
1632,A,Susan Mcknight,"2023-12-14",73,NL,2,134.88,67.44
1633,B,Robert Kerr,"2022-02-26",70,DE,2,780.38,390.19
1641,B,Kim Walsh,"2021-09-26",28,NL,1,109.25,109.25
1643,B,Stephen Burns,"2023-09-10",65,NL,1,27.51,27.51
1644,A,Susan Mullins,"2022-06-22",27,AE,1,268.93,268.93
1646,A,Jessica Jackson,"2022-07-08",68,US,1,204.29,204.29
1656,A,Derek Garcia,"2020-05-22",60,US,2,322.06,161.03
1660,A,Thomas Hernandez,"2022-09-04",59,US,1,11.03,11.03
1665,B,Mrs. Patricia Pierce,"2020-04-09",25,IN,1,240.5,240.5
1672,A,Eric Jenkins,"2022-06-11",70,ES,1,204.03,204.03
1676,A,Christopher Horn,"2024-08-17",64,US,1,203.2,203.2
1682,A,Brianna Hunt,"2020-06-13",51,PL,3,356.41,118.8
1684,A,Wayne Robertson,"2023-11-14",43,IN,1,255.82,255.82
1686,A,Stephen King,"2022-09-27",38,CA,2,211.59,105.79
1688,A,Crystal Gordon,"2024-06-15",72,NL,3,489.25,163.08
1695,B,Paul Shaw,"2023-12-04",34,BR,3,151.19,50.4
1696,A,Madeline Reese,"2022-12-20",63,SG,3,283.36,94.45
1702,A,Anthony Hall,"2022-04-06",67,AE,1,96.8,96.8
1704,A,Danielle Jones,"2025-09-01",47,DE,1,48.86,48.86
1705,B,Andrea Curry,"2022-03-24",44,BR,1,28.04,28.04
1708,A,Beverly Gonzalez,"2024-11-05",49,BR,1,102.12,102.12
1712,A,Melinda Brown,"2021-04-05",61,DE,3,295.98,98.66
1715,B,Adam Ray,"2024-06-14",37,NL,1,40.19,40.19
1716,A,Michael Wiggins,"2025-01-27",55,IN,1,254.52,254.52
1719,B,Jessica Conley,"2024-11-22",19,US,1,458.01,458.01
1720,A,Mathew Turner,"2022-07-28",70,CA,4,374.61,93.65
1721,B,Taylor Brown,"2020-09-06",18,CA,1,14.55,14.55
1722,A,Gina Hanson,"2021-11-01",21,PL,1,89.52,89.52
1724,A,Dr. Carl Sullivan,"2022-03-07",29,ES,2,341.4,170.7
1725,B,Mr. Wesley Hughes,"2021-07-16",40,GB,2,279.47,139.73
1727,B,Jeffery Newman,"2024-04-16",29,CA,3,304.82,101.61
1728,A,Ashley Ortega DDS,"2024-11-06",72,US,2,113.15,56.58
1730,A,Justin Obrien,"2021-04-29",32,US,1,499.73,499.73
1731,B,Teresa Williams,"2024-09-17",30,JP,2,205.69,102.84
1732,A,Susan Logan,"2025-04-28",65,CA,1,597.26,597.26
1734,A,Ryan Moore,"2025-02-03",40,IN,2,270.76,135.38
1740,A,Mark Gonzalez,"2023-05-26",45,IN,1,12.6,12.6
1743,B,Sydney Fuller,"2021-12-05",43,US,2,426.84,213.42
1744,A,Connor Spencer,"2024-07-16",53,NL,1,77.5,77.5
1751,B,Jonathan Cain,"2024-03-03",40,MX,1,124.07,124.07
1752,A,Lori Baird,"2024-11-18",70,US,1,489.49,489.49
1757,B,Madison Lewis,"2025-10-30",31,IN,1,76.19,76.19
1759,B,Lisa Dalton,"2025-10-07",43,SE,1,152.66,152.66
1761,B,Mrs. Jennifer Young,"2023-10-08",47,DE,2,145.66,72.83
1763,B,Joseph Lewis,"2025-08-04",52,US,1,75.09,75.09
1766,A,Megan Graves,"2021-11-22",54,BR,1,124.21,124.21
1768,A,Kimberly Stewart,"2025-07-03",37,AU,1,235.21,235.21
1769,B,Clayton Yang,"2021-12-25",38,NL,1,120.92,120.92
1770,A,Ryan Stevens,"2024-04-16",61,ZA,1,38.09,38.09
1772,A,Joseph Murphy,"2025-09-16",56,IN,2,329.57,164.78
1775,B,Samuel Brooks,"2020-03-07",34,ES,1,63.06,63.06
1777,B,Veronica Cole,"2023-06-08",25,FR,2,108.71,54.36
1780,A,Jaime Moore,"2024-01-30",21,MX,2,241.09,120.55
1783,B,Angela Hodge,"2020-10-17",65,SG,1,67.97,67.97
1784,A,Tamara Baldwin,"2022-06-18",71,GB,1,457.31,457.31
1785,B,Charles Washington,"2022-05-22",65,GB,2,401.06,200.53
1788,A,Jessica Page,"2024-05-24",70,FR,1,109.77,109.77
1791,B,Daniel Roberts,"2023-12-23",18,IN,2,163.81,81.9
1794,A,Linda Barton,"2021-04-08",63,US,1,139.88,139.88
1800,A,Cassandra Schwartz,"2021-04-15",41,AE,1,27.6,27.6
1804,A,Elizabeth Bartlett,"2025-05-14",63,US,2,186.2,93.1
1807,B,Cynthia Mayer,"2025-08-30",61,AE,1,53.02,53.02
1808,A,Jennifer Compton,"2023-11-15",42,DE,3,699.52,233.17
1809,B,Ashley Bailey,"2022-07-26",45,SG,2,368.92,184.46
1811,B,Veronica Robertson,"2022-06-11",75,GB,3,257.32,85.77
1825,B,Ryan Lindsey,"2022-11-06",40,US,1,82.61,82.61
1827,B,Carla Reyes,"2023-04-26",38,CA,1,287.18,287.18
1833,B,Timothy Williams,"2024-07-03",67,FR,4,642.64,160.66
1835,B,Jennifer Mccarthy,"2024-05-14",52,DE,1,77.35,77.35
1837,B,Jillian Brennan,"2024-10-30",51,IN,1,91.6,91.6
1842,A,Elizabeth Carpenter,"2022-08-21",53,GB,1,263.46,263.46
1845,B,Danielle Collins,"2023-02-16",29,IN,1,299.32,299.32
1846,A,Sarah Choi,"2025-03-08",37,GB,1,118.83,118.83
1857,B,Daniel Mitchell DDS,"2021-03-19",73,US,1,19.15,19.15
1859,B,Megan Boyd,"2024-08-08",22,CA,1,229.7,229.7
1860,A,Sharon Walker,"2022-05-04",32,BR,1,242.24,242.24
1862,A,Patricia Smith,"2024-07-06",63,DE,2,108.72,54.36
1867,B,Gregory Lewis,"2023-11-21",54,DE,1,43.01,43.01
1876,A,Kevin Schmidt,"2021-07-10",37,BR,2,257.01,128.5
1890,A,William Weaver,"2025-02-17",70,PL,1,437.68,437.68
1892,A,Matthew Torres,"2020-12-06",68,IN,3,296.11,98.7
1894,A,Kristopher Arnold,"2020-02-28",57,SE,1,31.1,31.1
1901,B,Ricky Butler,"2020-05-23",68,DE,3,625.15,208.38
1902,A,Jessica Espinoza,"2023-05-15",74,PL,1,97.24,97.24
1903,B,Allison Bell,"2024-12-05",54,IN,3,365.1,121.7
1905,B,Kaylee Villanueva,"2023-10-06",62,IN,1,21.48,21.48
1906,A,Samantha Johnson,"2025-06-05",56,US,1,382.84,382.84
1913,B,Gregory Wilson,"2025-01-18",35,MX,1,30.29,30.29
1923,B,Jon Valdez,"2021-07-22",63,US,2,350.95,175.48
1929,B,Ryan Baxter,"2021-05-23",48,BR,1,11.72,11.72
1935,B,Lisa Hayden,"2022-04-10",56,DE,1,40.49,40.49
1936,A,Juan Bass,"2021-03-28",54,SG,2,78.27,39.14
1939,B,Kristi Bailey MD,"2022-12-28",51,DE,1,59.87,59.87
1945,B,Timothy Miller,"2021-10-23",22,US,3,263.87,87.96
1948,A,Raymond Gallagher,"2025-04-21",68,US,2,52.34,26.17
1951,B,Wesley Phillips,"2023-02-06",46,US,1,17.87,17.87
1952,A,Andrea Conway,"2022-02-20",42,IN,4,536.53,134.13
1955,B,Jennifer Gonzalez,"2021-12-01",18,CA,1,427.11,427.11
1956,A,Karen Hale,"2025-04-18",75,AU,1,211.82,211.82
1958,A,Maria Giles,"2023-07-08",22,FR,1,145.9,145.9
1959,B,Sean Shelton,"2021-11-06",55,BR,3,593.51,197.84
1960,A,Stephen Glover,"2024-04-10",56,PL,1,42.24,42.24
1966,A,Jessica Thompson,"2025-02-06",74,GB,1,188.54,188.54
1968,A,Eric Armstrong,"2024-09-17",36,JP,1,28.23,28.23
1972,A,Mr. Ryan Bowen,"2021-08-29",21,ZA,1,135.19,135.19
1973,B,Joshua Pham,"2024-01-05",50,US,1,122.88,122.88
1976,A,Amy Collins,"2023-10-16",39,IN,2,57.44,28.72
1977,B,Howard Burgess,"2025-06-30",56,IN,2,282.11,141.06
1979,B,Luis Myers,"2020-01-16",74,FR,1,70.47,70.47
1981,B,Casey Key,"2024-07-09",23,IN,1,72.49,72.49
1982,A,Crystal Johnson DDS,"2023-05-11",39,MX,1,63.55,63.55
1983,B,Daniel Brady DVM,"2021-05-27",34,NL,2,60.9,30.45
1988,A,Jennifer Wright,"2022-11-04",37,IN,1,23.07,23.07
1996,A,Terry Hanson,"2021-11-03",30,GB,3,268.2,89.4
1999,B,Stephanie Reyes,"2023-10-03",50,ES,1,331.51,331.51
2000,A,Chelsea Olson,"2022-01-21",26,SG,1,143.42,143.42
2001,B,Patricia Lambert,"2025-08-10",28,DE,3,549.04,183.01
2007,B,Curtis Tucker,"2024-06-27",32,MX,2,246.16,123.08
2008,A,Robert Nguyen,"2023-07-27",45,ZA,1,118.2,118.2
2013,B,Melissa Fernandez DDS,"2022-10-21",42,DE,1,149.68,149.68
2021,B,Theresa Richardson,"2021-12-15",65,JP,2,204.84,102.42
2026,A,David Nelson,"2023-03-12",33,PL,1,36.39,36.39
2029,B,Nicholas Martinez,"2022-11-26",44,US,2,478.4,239.2
2035,B,Timothy Perry,"2025-10-28",43,ES,1,46.41,46.41
2039,B,Bradley Ibarra,"2020-11-24",25,SG,1,309.24,309.24
2045,B,Megan Butler,"2022-10-19",64,IN,1,100.22,100.22
2057,B,George Adams,"2020-12-02",53,BR,3,317.04,105.68
2060,A,Jeffrey Garcia,"2025-02-08",63,CA,1,385.61,385.61
2067,B,Kristen Jordan,"2020-01-21",62,DE,2,336.93,168.47
2068,A,Jordan Robinson,"2025-09-30",68,JP,1,304.92,304.92
2069,B,Kimberly Oliver,"2020-07-18",39,SG,2,162.82,81.41
2070,A,Andrew Manning,"2025-01-08",69,US,2,66.48,33.24
2073,B,Angel Garcia,"2022-01-31",51,PL,1,307.74,307.74
2078,A,Tanner Harris,"2023-07-15",20,US,3,1264.53,421.51
2079,B,Micheal Miranda,"2025-08-21",21,CA,1,474.53,474.53
2084,A,Kelly Baker,"2021-10-12",34,FR,3,520.74,173.58
2085,B,Chelsey Gordon,"2023-10-12",59,US,3,207.33,69.11
2087,B,Laura Thomas,"2024-09-03",50,FR,1,214.82,214.82
2089,B,Brittany Nelson,"2023-04-18",56,DE,2,247.29,123.65
2090,A,Chelsea Cruz,"2020-09-03",37,ES,2,108.85,54.42
2091,B,David Randolph,"2025-07-20",24,US,1,36.69,36.69
2095,B,Nicholas Paul,"2020-10-03",65,MX,1,212.74,212.74
2113,B,John Velazquez,"2021-12-24",34,US,1,57.86,57.86
2114,A,Sandra Vaughan,"2021-07-29",67,SG,1,47.39,47.39
2115,B,Lori Johnson,"2025-06-17",73,US,1,248.57,248.57
2118,A,Kim Gutierrez,"2025-06-18",75,US,1,124.16,124.16
2121,B,Kevin Garza,"2024-09-24",49,MX,5,680.76,136.15
2122,A,Belinda Payne,"2024-01-15",65,US,1,316.28,316.28
2123,B,Tamara Huffman,"2021-01-07",47,DE,1,311.33,311.33
2124,A,Todd Ali Jr.,"2025-05-10",41,GB,2,270.78,135.39
2125,B,Jonathan Clark,"2025-07-07",59,GB,1,93.15,93.15
2128,A,Nichole Schroeder,"2025-09-25",62,MX,2,90.95,45.48
2129,B,Thomas Hughes,"2020-01-04",57,SG,1,179.18,179.18
2131,B,Suzanne Cole,"2020-07-28",31,DE,1,105.35,105.35
2133,B,Andrew Smith,"2022-12-20",37,ES,2,561.29,280.64
2134,A,Dustin Lee,"2023-01-08",31,PL,1,108.81,108.81
2136,A,Mark Ward,"2021-02-05",49,AU,1,66.22,66.22
2137,B,Brian Mathis,"2021-03-17",37,JP,1,141.04,141.04
2139,B,Ashley Levine,"2021-08-20",61,US,2,182.01,91.01
2140,A,Jamie Mcfarland,"2023-10-28",22,GB,2,137.81,68.9
2141,B,Rodney Collins,"2022-12-13",22,IN,2,506.38,253.19
2142,A,Kelly Bell,"2025-08-23",48,US,2,81.82,40.91
2144,A,Wendy Thompson,"2022-10-07",21,US,2,444.46,222.23
2148,A,Anna Garcia,"2025-09-13",55,IN,1,468.17,468.17
2150,A,Dr. Catherine Garza,"2020-12-10",50,SE,4,388.93,97.23
2151,B,Lindsey Jacobs,"2023-05-31",58,ZA,1,481.12,481.12
2152,A,Omar Winters,"2021-05-24",75,US,2,264.99,132.5
2158,A,Henry Bell,"2025-06-23",65,CA,1,126.35,126.35
2161,B,Thomas Gibbs,"2024-09-24",42,FR,2,58.75,29.38
2165,B,Caroline Moore,"2020-02-11",56,AU,1,195.87,195.87
2166,A,Crystal Flores,"2021-09-27",46,AE,2,203.44,101.72
2173,B,Christina Martin,"2020-05-10",21,DE,1,30.61,30.61
2175,B,Shari Lynch,"2022-11-22",39,ZA,1,54.13,54.13
2178,A,Eric Robinson,"2022-10-18",67,SE,2,258.68,129.34
2181,B,Kimberly Chase,"2021-09-15",60,US,1,36.15,36.15
2183,B,Elizabeth Hall,"2022-01-13",29,GB,1,42.86,42.86
2184,A,Marc Smith,"2024-10-02",34,GB,2,292.71,146.35
2185,B,Kelly Freeman,"2025-08-15",59,AE,1,78.66,78.66
2187,B,Steve Johnson,"2024-11-02",29,NL,1,43.63,43.63
2188,A,Deborah Reyes,"2021-12-10",20,GB,2,185.33,92.66
2191,B,Jimmy Hodge,"2023-05-05",66,BR,2,53.7,26.85
2193,B,Laurie Hill MD,"2020-06-03",62,SG,2,346.42,173.21
2195,B,Peter Hogan,"2020-05-04",31,US,1,52.8,52.8
2197,B,Kim Patel,"2021-02-04",26,PL,1,366.01,366.01
2207,B,Michael Bryant MD,"2022-10-31",46,CA,3,514.37,171.46
2210,A,Jamie Bailey,"2021-01-04",73,IN,1,90.18,90.18
2212,A,Kenneth Poole,"2021-05-16",56,DE,2,93.0,46.5
2219,B,William Hanna,"2020-07-07",72,US,4,472.97,118.24
2220,A,John Guzman,"2022-12-08",31,US,1,20.94,20.94
2221,B,Cody Lucas,"2022-10-20",37,US,1,63.69,63.69
2222,A,David Trevino,"2022-02-03",20,MX,1,155.74,155.74
2223,B,Ashley Scott,"2025-04-01",35,NL,1,282.55,282.55
2225,B,Arthur Hobbs,"2023-07-25",26,CA,3,183.41,61.14
2228,A,Katherine Bush,"2022-02-27",48,GB,1,94.77,94.77
2230,A,Joe Sanchez,"2024-05-18",50,CA,1,469.62,469.62
2236,A,Eric Reyes,"2024-06-24",30,FR,1,229.74,229.74
2237,B,Christopher French,"2020-07-07",34,GB,3,293.56,97.85
2239,B,Angela Norris MD,"2021-01-16",67,US,1,60.81,60.81
2241,B,Jackson Wilcox,"2022-01-24",71,NL,1,106.12,106.12
2246,A,Jill Sanchez,"2022-02-12",43,AU,2,333.22,166.61
2255,B,Alex Gutierrez,"2025-07-31",50,AU,1,235.27,235.27
2258,A,Jennifer Carroll,"2024-09-30",69,FR,1,13.72,13.72
2261,B,David Reyes,"2023-06-19",74,US,1,203.95,203.95
2268,A,John Scott,"2021-09-21",33,US,1,14.08,14.08
2269,B,Robert Miller,"2022-07-29",53,FR,2,314.72,157.36
2271,B,Stephanie Hicks,"2024-04-27",46,US,1,38.57,38.57
2272,A,Mr. William Jackson PhD,"2023-09-24",73,IN,2,158.96,79.48
2274,A,Lisa Phillips,"2023-02-05",39,BR,1,30.84,30.84
2285,B,Amanda Hall,"2024-07-05",37,IN,1,16.96,16.96
2286,A,Molly Martin,"2023-05-11",67,AU,1,167.32,167.32
2289,B,Sabrina Lopez,"2024-08-18",31,US,1,40.86,40.86
2291,B,Terrence Evans,"2022-01-15",45,ES,2,955.43,477.72
2292,A,Sherry Chavez,"2021-06-09",38,DE,1,54.44,54.44
2293,B,Mary Owens,"2020-01-16",34,CA,2,139.05,69.53
2296,A,Melinda Byrd,"2022-09-24",40,NL,3,489.79,163.26
2298,A,Teresa Dalton,"2020-11-15",28,SG,2,148.31,74.16
2299,B,Danielle Jefferson,"2024-05-04",66,ES,2,246.33,123.17
2300,A,Hannah Maddox,"2024-12-20",46,BR,1,113.95,113.95
2303,B,Timothy Jordan,"2022-02-17",72,ES,2,241.18,120.59
2308,A,Miguel Bennett,"2023-04-15",52,US,3,296.41,98.8
2314,A,Dawn Mcdaniel,"2024-08-20",57,JP,2,369.96,184.98
2320,A,John Stevens,"2024-09-07",62,MX,1,46.92,46.92
2323,B,Carol Jones,"2025-01-10",40,GB,1,46.99,46.99
2324,A,Jonathan Bennett,"2023-03-20",57,PL,3,417.41,139.14
2325,B,Crystal Compton,"2023-10-11",40,GB,1,131.99,131.99
2329,B,Christopher Miller,"2022-06-28",30,US,2,270.38,135.19
2341,B,Christina Woodward MD,"2021-06-26",69,BR,1,252.81,252.81
2345,B,Raymond Murphy,"2021-09-07",22,BR,3,169.78,56.59
2346,A,Wendy Wright,"2022-08-05",39,US,1,84.05,84.05
2350,A,Eric Oneal,"2024-09-24",46,US,1,85.16,85.16
2351,B,Sarah Moreno,"2021-04-23",70,US,1,47.85,47.85
2353,B,Richard Parker,"2020-06-06",68,GB,1,27.11,27.11
2356,A,Kimberly Cuevas,"2021-06-15",50,IN,1,12.08,12.08
2364,A,Lisa Mcmillan,"2021-06-02",24,NL,2,71.38,35.69
2366,A,Michael Baker,"2020-03-20",30,PL,1,78.1,78.1
2370,A,Katherine Ware,"2025-02-23",71,AE,1,53.55,53.55
2371,B,Maria Sandoval,"2020-11-09",26,US,1,29.51,29.51
2373,B,Tammy Stone,"2021-08-26",45,JP,1,111.55,111.55
2379,B,Mitchell Herrera,"2023-03-31",49,NL,1,27.68,27.68
2384,A,Shawna Hendricks,"2020-02-14",28,CA,2,413.19,206.6
2386,A,Benjamin Chambers,"2022-10-04",74,US,3,440.22,146.74
2387,B,Mr. Charles Herrera,"2025-02-05",30,US,3,481.41,160.47
2389,B,Jacob Johnson,"2023-05-31",71,IN,1,261.44,261.44
2391,B,Brittany Barnes,"2024-02-21",69,BR,1,110.55,110.55
2393,B,Whitney Martin,"2024-10-03",49,US,1,28.03,28.03
2401,B,James Yates,"2022-02-04",55,DE,2,196.82,98.41
2404,A,Paul Jones,"2023-06-27",61,DE,1,116.15,116.15
2407,B,Melanie Reilly MD,"2025-07-07",41,IN,1,55.05,55.05
2408,A,Ryan Gallagher,"2020-12-27",72,US,2,158.14,79.07
2409,B,Brooke Nichols,"2025-05-28",73,US,2,221.96,110.98
2410,A,Kari George,"2022-03-17",57,PL,2,200.55,100.27
2421,B,Rhonda Wilson,"2021-12-04",72,BR,1,33.26,33.26
2423,B,Jennifer Cherry,"2023-06-26",63,ZA,1,75.72,75.72
2424,A,James Green,"2020-07-16",74,GB,1,66.46,66.46
2427,B,Daniel Flowers,"2024-05-01",66,GB,2,167.5,83.75
2428,A,Stephanie Ward,"2023-12-18",64,US,2,392.51,196.26
2429,B,Bradley Fernandez,"2021-08-01",25,US,1,373.65,373.65
2437,B,Stephanie Zamora,"2023-05-17",44,FR,4,317.26,79.32
